addresses_roadtype_name,addresses_end_street_number,geo_epgs_4326_lon,values_attribute_name,estimated_dates,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,secondary_filters_name,secondary_filters_tree,start_date,addresses_district_name,end_date,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,geo_epgs_4326_lat,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,,2.1574493260272294,Tel.,,Pl Margarida Xirgu,Telèfons,8004,55731068,932273900,BARCELONA,Biblioteques,651,,Sants-Montjuïc,,429538.34523939574,1,﻿92086011648,92086011642,True,3,,,11,1,Biblioteca,700685,1986-05-16T00:00:00,4580249.751575231,Institut del Teatre,2022-09-17T04:17:35.766491,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,41.37067944906853,,163454,el Poble-sec,True,20001
,,2.1564231919641506,Fax,,Astúries,Telèfons,8024,55731068,932374302,BARCELONA,Biblioteques,651,,Gràcia,,429489.3349235921,83,﻿92086018048,92086003195,True,6,,,31,2,Biblioteca,27302,1988-02-12T00:00:00,4584031.292665401,Fundació Orfeó Gracienc,2022-09-17T04:28:07.434518,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,41.40473418484712,,165214,la Vila de Gràcia,True,20027
,,2.2220511148010376,Tel.,,Av Eduard Maristany,Telèfons,8019,55731073,934137252,BARCELONA,Sales d'estudi,651,,Sant Martí,,434982.80739594856,16,﻿92086019686,92086019684,True,10,,,70,3,Biblioteca,701559,1990-01-24T00:00:00,4584858.970695247,Escola d'Enginyeria de Barcelona Est - UPC,2024-10-22T12:12:39.180672,65103002000005,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Sales d'estudi,41.412651947747435,,166012,el Besòs i el Maresme,True,20001
,1,2.160722567640782,Tel.,,Carrer del Vent,Telèfons,8031,55731073,93 420 82 85,Barcelona,Sales d'estudi,651,,Horta-Guinardó,,429877.079,1,﻿99400746698,99400196643,True,7,,,43,4,Sala d'Estudi Horta - Guinardó,360505,2024-11-11T16:28:04.237093,4586955.836,Biblioteca Horta - Can Mariner,2024-11-13T14:51:37.898524,65103002000005,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Sales d'estudi,41.43110833630889,,635555,Horta,True,20001
,,2.1818238508442707,Tel.,,Plaça de Pons i Clerch,Telèfons,8003,55731071,932563420,Barcelona,Arxius municipals,651,,Ciutat Vella,,431593.7838860465,2,﻿92086015625,,True,1,,,4,5,Arxiu Fotogràfic de Barcelona,262109,1986-05-15T00:00:00,4582031.4616063945,,2024-08-02T11:30:26.432119,65103002000003,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Arxius municipals,41.38690413684719,,164309,"Sant Pere, Santa Caterina i la Ribera",True,20001
,,-1.4894678076317491,,,,,,55731068,,BARCELONA,Biblioteques,651,,,,-80.8040026142844,,﻿99299142605,99299142339,True,,,,,6,Biblioteca,,1999-10-26T00:00:00,-121.32318377961765,Centre d'Estudi de les Tradicions de Saviesa,2023-08-24T10:41:27.298803,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,-0.0010942582961042412,,,,,
,,2.102546833751382,Tel.,,Carrer d'Elisa Moragas i Badia,Telèfons,8017,55731068,934069111,Barcelona,Biblioteques,651,,Sarrià-Sant Gervasi,,424998.27227854927,16,﻿99400010089,,True,5,,,22,7,Biblioteca Collserola - Josep Miracle,280803,2002-06-27T14:02:44,4585259.518723818,,2024-11-13T12:35:05.724923,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,41.41538974314011,,204863,"Vallvidrera, el Tibidabo i les Planes",True,20001
,,2.102546833751382,Tel.,,Carrer d'Elisa Moragas i Badia,Telèfons,8017,55731070,934069111,Barcelona,Biblioteques municipals,651,,Sarrià-Sant Gervasi,,424998.27227854927,16,﻿99400010089,,True,5,,,22,8,Biblioteca Collserola - Josep Miracle,280803,2002-06-27T14:02:44,4585259.518723818,,2024-11-13T12:35:05.724923,65103002000002,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques municipals,41.41538974314011,,204863,"Vallvidrera, el Tibidabo i les Planes",True,20001
,,2.102546833751382,Tel.,,Carrer d'Elisa Moragas i Badia,Telèfons,8017,55731073,934069111,Barcelona,Sales d'estudi,651,,Sarrià-Sant Gervasi,,424998.27227854927,16,﻿99400010089,,True,5,,,22,9,Biblioteca Collserola - Josep Miracle,280803,2002-06-27T14:02:44,4585259.518723818,,2024-11-13T12:35:05.724923,65103002000005,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Sales d'estudi,41.41538974314011,,204863,"Vallvidrera, el Tibidabo i les Planes",True,20001
,,2.1146704334958524,Tel.,,Jordi Girona,Telèfons,8034,55731073,934016808,BARCELONA,Sales d'estudi,651,,Les Corts,,425980.2854158732,1,﻿96355142237,92168177308,True,4,,,21,10,Bibiblioteca Rector Gabriel Ferraté,169023,1996-12-20T00:00:00,4582197.376805042,Universitat Politècnica de Catalunya,2024-06-20T11:37:38.480821,65103002000005,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Sales d'estudi,41.38790151896208,,196370,Pedralbes,True,20001
,,2.190888481599359,Tel.,,Carrer del Segre,Telèfons,8030,55731068,933600550,Barcelona,Biblioteques,651,,Sant Andreu,,432401.0409789354,24,﻿99400019598,,True,9,,,60,11,Biblioteca Ignasi Iglésias - Can Fabra,322007,2002-09-26T13:17:26,4587309.766303442,,2024-11-13T13:47:35.250552,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,41.43451246069436,,205897,Sant Andreu,True,20001
,,2.190888481599359,Tel.,,Carrer del Segre,Telèfons,8030,55731070,933600550,Barcelona,Biblioteques municipals,651,,Sant Andreu,,432401.0409789354,24,﻿99400019598,,True,9,,,60,12,Biblioteca Ignasi Iglésias - Can Fabra,322007,2002-09-26T13:17:26,4587309.766303442,,2024-11-13T13:47:35.250552,65103002000002,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques municipals,41.43451246069436,,205897,Sant Andreu,True,20001
,,2.190888481599359,Tel.,,Carrer del Segre,Telèfons,8030,55731073,933600550,Barcelona,Sales d'estudi,651,,Sant Andreu,,432401.0409789354,24,﻿99400019598,,True,9,,,60,13,Biblioteca Ignasi Iglésias - Can Fabra,322007,2002-09-26T13:17:26,4587309.766303442,,2024-11-13T13:47:35.250552,65103002000005,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Sales d'estudi,41.43451246069436,,205897,Sant Andreu,True,20001
,,2.1946836219941206,Tel.,,Passeig Marítim de la Barceloneta - Oriol Bohigas,Telèfons,8003,55731068,932211010,Barcelona,Biblioteques,651,,Ciutat Vella,,432665.3945483664,25,﻿95325165927,,True,1,,,3,14,Biblioteca de Medicina *Pg. Marítim,197903,1995-11-21T00:00:00,4581636.097679799,,2023-04-26T08:53:30.812812,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,41.38343360981442,,188287,la Barceloneta,True,20001
,,2.1535947395536787,Tel.,,C Viladomat,Telèfons,8015,55731068,934544056,BARCELONA,Biblioteques,651,,Eixample,,429228.98296758207,152,﻿92086002667,92086002666,True,2,,,9,15,Biblioteca,361406,1985-04-15T00:00:00,4581583.690489381,Centre Excursionista l'Àliga de Barcelona,2023-02-01T17:02:53.018479,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,41.382666645626806,,160253,la Nova Esquerra de l'Eixample,True,20001
,,2.1757600481895056,Tel.,,C Sant Antoni Maria Claret,Telèfons,8025,55731068,932919203,BARCELONA,Biblioteques,651,,Horta-Guinardó,,431113.7429716268,167,﻿92086008874,92086003435,True,7,,,35,16,Biblioteca Cambó,297001,1989-07-07T00:00:00,4584868.611835484,Hospital de la Santa Creu i Sant Pau,2023-02-01T15:46:04.746021,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,41.41241647123583,,161725,el Guinardó,True,20001
,,2.1191681540347655,Tel.,,Avinguda de Joan XXIII,Telèfons,8028,55731069,609766935,Barcelona,Museus,651,,Les Corts,,426353.6108465615,31,﻿92086001996,92086001994,True,4,,,20,17,Museu de la Farmàcia Catalana,244209,1986-03-18T00:00:00,4581926.040534257,Facultat de Farmàcia i Ciències de l'Alimentació - UB,2024-01-04T10:06:46.454258,65103002000001,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus,41.38549197752809,Concertació de visites,160097,la Maternitat i Sant Ramon,True,20001
,,2.211500229848388,Tel.,,Rambla de Prim,Telèfons,8019,55731068,932564929,Barcelona,Biblioteques,651,,Sant Martí,,434104.7368423961,87,﻿92086001838,,True,10,,,70,18,Biblioteca Ramon d'Alòs - Moner,266405,1984-05-30T00:00:00,4585276.455455198,,2024-11-13T14:22:43.068569,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,41.41634060802333,Biblioteca,160061,el Besòs i el Maresme,True,20001
